subject,task,probe_number,n_trials,n_out_zone,n_in_zone,prop_out_zone,prop_in_zone,onoff,group,sart_number,time_on_task
40,Sart1,9.0,30,25,5,0.8333333333333334,0.16666666666666666,50.0,Controls,1,9.0
40,Sart1,10.0,20,15,5,0.75,0.25,80.0,Controls,1,10.0
40,Sart1,11.0,30,19,11,0.6333333333333333,0.36666666666666664,73.0,Controls,1,11.0
40,Sart1,12.0,30,25,5,0.8333333333333334,0.16666666666666666,67.0,Controls,1,12.0
40,Sart1,13.0,20,16,4,0.8,0.2,73.0,Controls,1,13.0
40,Sart1,14.0,40,24,16,0.6,0.4,32.0,Controls,1,14.0
40,Sart1,15.0,40,27,13,0.675,0.325,74.0,Controls,1,15.0
40,Sart2,1.0,30,7,23,0.23333333333333334,0.7666666666666667,98.0,Controls,2,16.0
40,Sart2,2.0,30,3,27,0.1,0.9,72.0,Controls,2,17.0
40,Sart2,3.0,30,2,28,0.06666666666666667,0.9333333333333333,38.0,Controls,2,18.0
40,Sart2,4.0,40,11,29,0.275,0.725,28.0,Controls,2,19.0
40,Sart2,5.0,20,9,11,0.45,0.55,22.0,Controls,2,20.0
40,Sart2,6.0,30,13,17,0.43333333333333335,0.5666666666666667,32.0,Controls,2,21.0
40,Sart2,7.0,20,11,9,0.55,0.45,17.0,Controls,2,22.0
40,Sart2,8.0,40,13,27,0.325,0.675,26.0,Controls,2,23.0
40,Sart2,9.0,20,8,12,0.4,0.6,84.0,Controls,2,24.0
40,Sart2,10.0,40,14,26,0.35,0.65,28.0,Controls,2,25.0
40,Sart2,11.0,30,18,12,0.6,0.4,22.0,Controls,2,26.0
40,Sart2,12.0,40,23,17,0.575,0.425,49.0,Controls,2,27.0
40,Sart2,13.0,20,11,9,0.55,0.45,78.0,Controls,2,28.0
40,Sart2,14.0,40,21,19,0.525,0.475,72.0,Controls,2,29.0
40,Sart2,15.0,20,16,4,0.8,0.2,75.0,Controls,2,30.0
40,Sart3,1.0,30,18,12,0.6,0.4,87.0,Controls,3,31.0
40,Sart3,2.0,20,17,3,0.85,0.15,75.0,Controls,3,32.0
40,Sart3,3.0,40,19,21,0.475,0.525,93.0,Controls,3,33.0
40,Sart3,4.0,20,14,6,0.7,0.3,50.0,Controls,3,34.0
40,Sart3,5.0,30,6,24,0.2,0.8,82.0,Controls,3,35.0
40,Sart3,6.0,20,19,1,0.95,0.05,50.0,Controls,3,36.0
40,Sart3,7.0,40,31,9,0.775,0.225,77.0,Controls,3,37.0
40,Sart3,8.0,30,9,21,0.3,0.7,80.0,Controls,3,38.0
40,Sart3,9.0,30,12,18,0.4,0.6,51.0,Controls,3,39.0
40,Sart3,10.0,40,24,16,0.6,0.4,49.0,Controls,3,40.0
40,Sart3,11.0,20,12,8,0.6,0.4,71.0,Controls,3,41.0
40,Sart3,12.0,40,8,32,0.2,0.8,82.0,Controls,3,42.0
40,Sart3,13.0,40,17,23,0.425,0.575,98.0,Controls,3,43.0
40,Sart3,14.0,30,21,9,0.7,0.3,47.0,Controls,3,44.0
40,Sart3,15.0,20,12,8,0.6,0.4,94.0,Controls,3,45.0
40,Sart4,1.0,20,10,10,0.5,0.5,98.0,Controls,4,46.0
40,Sart4,2.0,20,6,14,0.3,0.7,91.0,Controls,4,47.0
40,Sart4,3.0,30,10,20,0.3333333333333333,0.6666666666666666,72.0,Controls,4,48.0
40,Sart4,4.0,30,6,24,0.2,0.8,82.0,Controls,4,49.0
40,Sart4,5.0,20,8,12,0.4,0.6,84.0,Controls,4,50.0
40,Sart4,6.0,20,15,5,0.75,0.25,92.0,Controls,4,51.0
40,Sart4,7.0,20,18,2,0.9,0.1,72.0,Controls,4,52.0
40,Sart4,8.0,30,5,25,0.16666666666666666,0.8333333333333334,77.0,Controls,4,53.0
40,Sart4,9.0,30,17,13,0.5666666666666667,0.43333333333333335,83.0,Controls,4,54.0
40,Sart4,10.0,40,11,29,0.275,0.725,48.0,Controls,4,55.0
40,Sart4,11.0,40,20,20,0.5,0.5,49.0,Controls,4,56.0
40,Sart4,12.0,30,14,16,0.4666666666666667,0.5333333333333333,84.0,Controls,4,57.0
40,Sart4,13.0,40,21,19,0.525,0.475,97.0,Controls,4,58.0
40,Sart4,14.0,40,19,21,0.475,0.525,78.0,Controls,4,59.0
40,Sart4,15.0,40,22,18,0.55,0.45,52.0,Controls,4,60.0
41,Sart1,1.0,30,13,17,0.43333333333333335,0.5666666666666667,91.0,Controls,1,1.0
41,Sart1,2.0,40,11,29,0.275,0.725,64.0,Controls,1,2.0
41,Sart1,3.0,30,13,17,0.43333333333333335,0.5666666666666667,85.0,Controls,1,3.0
41,Sart1,4.0,20,18,2,0.9,0.1,61.0,Controls,1,4.0
41,Sart1,5.0,30,12,18,0.4,0.6,82.0,Controls,1,5.0
41,Sart1,6.0,20,6,14,0.3,0.7,93.0,Controls,1,6.0
41,Sart1,7.0,40,15,25,0.375,0.625,58.0,Controls,1,7.0
41,Sart1,8.0,30,22,8,0.7333333333333333,0.26666666666666666,75.0,Controls,1,8.0
41,Sart1,9.0,20,6,14,0.3,0.7,43.0,Controls,1,9.0
41,Sart1,10.0,40,27,13,0.675,0.325,64.0,Controls,1,10.0
41,Sart1,11.0,30,13,17,0.43333333333333335,0.5666666666666667,43.0,Controls,1,11.0
41,Sart1,12.0,20,11,9,0.55,0.45,47.0,Controls,1,12.0
41,Sart1,13.0,40,21,19,0.525,0.475,61.0,Controls,1,13.0
41,Sart1,14.0,20,10,10,0.5,0.5,70.0,Controls,1,14.0
41,Sart1,15.0,40,16,24,0.4,0.6,34.0,Controls,1,15.0
41,Sart2,1.0,20,13,7,0.65,0.35,42.0,Controls,2,16.0
41,Sart2,2.0,30,14,16,0.4666666666666667,0.5333333333333333,31.0,Controls,2,17.0
41,Sart2,3.0,20,2,18,0.1,0.9,70.0,Controls,2,18.0
41,Sart2,4.0,30,15,15,0.5,0.5,40.0,Controls,2,19.0
41,Sart2,5.0,40,27,13,0.675,0.325,39.0,Controls,2,20.0
41,Sart2,6.0,40,16,24,0.4,0.6,35.0,Controls,2,21.0
41,Sart2,7.0,30,14,16,0.4666666666666667,0.5333333333333333,41.0,Controls,2,22.0
41,Sart2,8.0,40,23,17,0.575,0.425,42.0,Controls,2,23.0
41,Sart2,9.0,20,3,17,0.15,0.85,56.0,Controls,2,24.0
41,Sart2,10.0,30,18,12,0.6,0.4,37.0,Controls,2,25.0
41,Sart2,11.0,40,22,18,0.55,0.45,38.0,Controls,2,26.0
41,Sart2,12.0,20,10,10,0.5,0.5,70.0,Controls,2,27.0
41,Sart2,13.0,20,5,15,0.25,0.75,76.0,Controls,2,28.0
41,Sart2,14.0,30,19,11,0.6333333333333333,0.36666666666666664,38.0,Controls,2,29.0
41,Sart2,15.0,40,8,32,0.2,0.8,40.0,Controls,2,30.0
41,Sart3,1.0,20,17,3,0.85,0.15,90.0,Controls,3,31.0
41,Sart3,2.0,20,7,13,0.35,0.65,84.0,Controls,3,32.0
41,Sart3,3.0,40,5,35,0.125,0.875,72.0,Controls,3,33.0
41,Sart3,4.0,30,17,13,0.5666666666666667,0.43333333333333335,74.0,Controls,3,34.0
41,Sart3,5.0,30,13,17,0.43333333333333335,0.5666666666666667,86.0,Controls,3,35.0
41,Sart3,6.0,40,30,10,0.75,0.25,48.0,Controls,3,36.0
41,Sart3,7.0,30,25,5,0.8333333333333334,0.16666666666666666,39.0,Controls,3,37.0
41,Sart3,8.0,20,9,11,0.45,0.55,42.0,Controls,3,38.0
41,Sart3,9.0,20,16,4,0.8,0.2,40.0,Controls,3,39.0
41,Sart3,10.0,30,21,9,0.7,0.3,59.0,Controls,3,40.0
41,Sart3,11.0,30,22,8,0.7333333333333333,0.26666666666666666,43.0,Controls,3,41.0
41,Sart3,12.0,40,15,25,0.375,0.625,38.0,Controls,3,42.0
41,Sart3,13.0,40,13,27,0.325,0.675,32.0,Controls,3,43.0
41,Sart3,14.0,40,18,22,0.45,0.55,49.0,Controls,3,44.0
41,Sart3,15.0,20,11,9,0.55,0.45,42.0,Controls,3,45.0
41,Sart4,1.0,20,12,8,0.6,0.4,79.0,Controls,4,46.0
41,Sart4,2.0,20,13,7,0.65,0.35,83.0,Controls,4,47.0
41,Sart4,3.0,40,21,19,0.525,0.475,24.0,Controls,4,48.0
41,Sart4,4.0,40,23,17,0.575,0.425,44.0,Controls,4,49.0
41,Sart4,5.0,30,10,20,0.3333333333333333,0.6666666666666666,37.0,Controls,4,50.0
41,Sart4,6.0,30,20,10,0.6666666666666666,0.3333333333333333,27.0,Controls,4,51.0
41,Sart4,7.0,40,27,13,0.675,0.325,20.0,Controls,4,52.0
41,Sart4,8.0,30,20,10,0.6666666666666666,0.3333333333333333,57.0,Controls,4,53.0
41,Sart4,9.0,20,8,12,0.4,0.6,38.0,Controls,4,54.0
41,Sart4,10.0,30,17,13,0.5666666666666667,0.43333333333333335,47.0,Controls,4,55.0
41,Sart4,11.0,20,10,10,0.5,0.5,54.0,Controls,4,56.0
41,Sart4,12.0,30,22,8,0.7333333333333333,0.26666666666666666,46.0,Controls,4,57.0
41,Sart4,13.0,40,17,23,0.425,0.575,29.0,Controls,4,58.0
41,Sart4,14.0,40,12,28,0.3,0.7,37.0,Controls,4,59.0
41,Sart4,15.0,20,6,14,0.3,0.7,31.0,Controls,4,60.0
42,Sart1,1.0,30,12,18,0.4,0.6,82.0,Controls,1,1.0
42,Sart1,2.0,20,9,11,0.45,0.55,88.0,Controls,1,2.0
42,Sart1,3.0,40,6,34,0.15,0.85,78.0,Controls,1,3.0
42,Sart1,4.0,20,7,13,0.35,0.65,67.0,Controls,1,4.0
42,Sart1,5.0,20,6,14,0.3,0.7,65.0,Controls,1,5.0
42,Sart1,6.0,20,4,16,0.2,0.8,65.0,Controls,1,6.0
42,Sart1,7.0,40,23,17,0.575,0.425,58.0,Controls,1,7.0
42,Sart1,8.0,30,14,16,0.4666666666666667,0.5333333333333333,45.0,Controls,1,8.0
42,Sart1,9.0,30,28,2,0.9333333333333333,0.06666666666666667,39.0,Controls,1,9.0
42,Sart1,10.0,40,33,7,0.825,0.175,31.0,Controls,1,10.0
42,Sart1,11.0,30,6,24,0.2,0.8,43.0,Controls,1,11.0
42,Sart1,12.0,40,16,24,0.4,0.6,23.0,Controls,1,12.0
42,Sart1,13.0,40,17,23,0.425,0.575,28.0,Controls,1,13.0
42,Sart1,14.0,30,19,11,0.6333333333333333,0.36666666666666664,27.0,Controls,1,14.0
42,Sart1,15.0,20,11,9,0.55,0.45,24.0,Controls,1,15.0
42,Sart2,1.0,40,17,23,0.425,0.575,20.0,Controls,2,16.0
42,Sart2,2.0,30,13,17,0.43333333333333335,0.5666666666666667,32.0,Controls,2,17.0
42,Sart2,3.0,20,13,7,0.65,0.35,25.0,Controls,2,18.0
42,Sart2,4.0,40,13,27,0.325,0.675,65.0,Controls,2,19.0
42,Sart2,5.0,30,20,10,0.6666666666666666,0.3333333333333333,51.0,Controls,2,20.0
42,Sart2,6.0,40,34,6,0.85,0.15,73.0,Controls,2,21.0
42,Sart2,7.0,20,18,2,0.9,0.1,40.0,Controls,2,22.0
42,Sart2,8.0,20,5,15,0.25,0.75,33.0,Controls,2,23.0
42,Sart2,9.0,30,20,10,0.6666666666666666,0.3333333333333333,20.0,Controls,2,24.0
42,Sart2,10.0,20,7,13,0.35,0.65,26.0,Controls,2,25.0
42,Sart2,11.0,40,24,16,0.6,0.4,15.0,Controls,2,26.0
42,Sart2,12.0,40,22,18,0.55,0.45,12.0,Controls,2,27.0
42,Sart2,13.0,30,24,6,0.8,0.2,57.0,Controls,2,28.0
42,Sart2,14.0,20,12,8,0.6,0.4,66.0,Controls,2,29.0
42,Sart2,15.0,30,10,20,0.3333333333333333,0.6666666666666666,47.0,Controls,2,30.0
42,Sart3,1.0,40,23,17,0.575,0.425,67.0,Controls,3,31.0
42,Sart3,2.0,30,15,15,0.5,0.5,71.0,Controls,3,32.0
42,Sart3,3.0,40,16,24,0.4,0.6,59.0,Controls,3,33.0
42,Sart3,4.0,40,17,23,0.425,0.575,72.0,Controls,3,34.0
42,Sart3,5.0,30,9,21,0.3,0.7,23.0,Controls,3,35.0
42,Sart3,6.0,40,13,27,0.325,0.675,19.0,Controls,3,36.0
42,Sart3,7.0,30,19,11,0.6333333333333333,0.36666666666666664,21.0,Controls,3,37.0
42,Sart3,8.0,20,9,11,0.45,0.55,31.0,Controls,3,38.0
42,Sart3,9.0,20,3,17,0.15,0.85,74.0,Controls,3,39.0
42,Sart3,10.0,20,13,7,0.65,0.35,19.0,Controls,3,40.0
42,Sart3,11.0,20,10,10,0.5,0.5,64.0,Controls,3,41.0
42,Sart3,12.0,20,12,8,0.6,0.4,19.0,Controls,3,42.0
42,Sart3,13.0,40,14,26,0.35,0.65,56.0,Controls,3,43.0
42,Sart3,14.0,30,7,23,0.23333333333333334,0.7666666666666667,24.0,Controls,3,44.0
42,Sart3,15.0,30,15,15,0.5,0.5,17.0,Controls,3,45.0
42,Sart4,1.0,30,15,15,0.5,0.5,44.0,Controls,4,46.0
42,Sart4,2.0,40,40,0,1.0,0.0,56.0,Controls,4,47.0
42,Sart4,3.0,20,1,19,0.05,0.95,68.0,Controls,4,48.0
42,Sart4,4.0,20,17,3,0.85,0.15,41.0,Controls,4,49.0
42,Sart4,5.0,20,9,11,0.45,0.55,81.0,Controls,4,50.0
42,Sart4,6.0,30,18,12,0.6,0.4,57.0,Controls,4,51.0
42,Sart4,7.0,40,21,19,0.525,0.475,24.0,Controls,4,52.0
42,Sart4,8.0,20,9,11,0.45,0.55,62.0,Controls,4,53.0
42,Sart4,9.0,20,6,14,0.3,0.7,42.0,Controls,4,54.0
42,Sart4,10.0,40,21,19,0.525,0.475,5.0,Controls,4,55.0
42,Sart4,11.0,30,18,12,0.6,0.4,17.0,Controls,4,56.0
42,Sart4,12.0,40,11,29,0.275,0.725,13.0,Controls,4,57.0
42,Sart4,13.0,30,22,8,0.7333333333333333,0.26666666666666666,7.0,Controls,4,58.0
42,Sart4,14.0,30,19,11,0.6333333333333333,0.36666666666666664,9.0,Controls,4,59.0
42,Sart4,15.0,40,15,25,0.375,0.625,5.0,Controls,4,60.0
43,Sart1,1.0,20,10,10,0.5,0.5,96.0,Controls,1,1.0
43,Sart1,2.0,40,12,28,0.3,0.7,81.0,Controls,1,2.0
43,Sart1,3.0,30,14,16,0.4666666666666667,0.5333333333333333,95.0,Controls,1,3.0
43,Sart1,4.0,30,21,9,0.7,0.3,83.0,Controls,1,4.0
43,Sart1,5.0,30,6,24,0.2,0.8,85.0,Controls,1,5.0
43,Sart1,6.0,30,9,21,0.3,0.7,93.0,Controls,1,6.0
43,Sart1,7.0,20,7,13,0.35,0.65,94.0,Controls,1,7.0
43,Sart1,8.0,20,8,12,0.4,0.6,38.0,Controls,1,8.0
43,Sart1,9.0,20,3,17,0.15,0.85,100.0,Controls,1,9.0
43,Sart1,10.0,40,24,16,0.6,0.4,31.0,Controls,1,10.0
43,Sart1,11.0,30,11,19,0.36666666666666664,0.6333333333333333,100.0,Controls,1,11.0
43,Sart1,12.0,40,19,21,0.475,0.525,68.0,Controls,1,12.0
43,Sart1,13.0,40,14,26,0.35,0.65,87.0,Controls,1,13.0
43,Sart1,14.0,20,10,10,0.5,0.5,87.0,Controls,1,14.0
43,Sart1,15.0,40,19,21,0.475,0.525,88.0,Controls,1,15.0
43,Sart2,1.0,40,22,18,0.55,0.45,83.0,Controls,2,16.0
43,Sart2,2.0,40,10,30,0.25,0.75,96.0,Controls,2,17.0
43,Sart2,3.0,20,2,18,0.1,0.9,72.0,Controls,2,18.0
43,Sart2,4.0,30,11,19,0.36666666666666664,0.6333333333333333,78.0,Controls,2,19.0
43,Sart2,5.0,40,10,30,0.25,0.75,71.0,Controls,2,20.0
43,Sart2,6.0,20,12,8,0.6,0.4,98.0,Controls,2,21.0
43,Sart2,7.0,20,7,13,0.35,0.65,98.0,Controls,2,22.0
43,Sart2,8.0,30,18,12,0.6,0.4,90.0,Controls,2,23.0
43,Sart2,9.0,40,14,26,0.35,0.65,99.0,Controls,2,24.0
43,Sart2,10.0,30,15,15,0.5,0.5,100.0,Controls,2,25.0
43,Sart2,11.0,20,5,15,0.25,0.75,99.0,Controls,2,26.0
43,Sart2,12.0,30,15,15,0.5,0.5,39.0,Controls,2,27.0
43,Sart2,13.0,30,16,14,0.5333333333333333,0.4666666666666667,64.0,Controls,2,28.0
43,Sart2,14.0,20,8,12,0.4,0.6,73.0,Controls,2,29.0
43,Sart2,15.0,40,15,25,0.375,0.625,53.0,Controls,2,30.0
43,Sart3,1.0,30,24,6,0.8,0.2,100.0,Controls,3,31.0
43,Sart3,2.0,40,28,12,0.7,0.3,84.0,Controls,3,32.0
43,Sart3,3.0,40,31,9,0.775,0.225,75.0,Controls,3,33.0
43,Sart3,4.0,20,12,8,0.6,0.4,78.0,Controls,3,34.0
43,Sart3,5.0,20,11,9,0.55,0.45,40.0,Controls,3,35.0
43,Sart3,6.0,20,9,11,0.45,0.55,58.0,Controls,3,36.0
43,Sart3,7.0,30,27,3,0.9,0.1,90.0,Controls,3,37.0
43,Sart3,8.0,30,23,7,0.7666666666666667,0.23333333333333334,58.0,Controls,3,38.0
43,Sart3,9.0,40,21,19,0.525,0.475,98.0,Controls,3,39.0
43,Sart3,10.0,20,15,5,0.75,0.25,87.0,Controls,3,40.0
43,Sart3,11.0,40,24,16,0.6,0.4,40.0,Controls,3,41.0
43,Sart3,12.0,20,5,15,0.25,0.75,98.0,Controls,3,42.0
43,Sart3,13.0,40,27,13,0.675,0.325,93.0,Controls,3,43.0
43,Sart3,14.0,30,26,4,0.8666666666666667,0.13333333333333333,74.0,Controls,3,44.0
43,Sart3,15.0,30,19,11,0.6333333333333333,0.36666666666666664,97.0,Controls,3,45.0
43,Sart4,1.0,20,5,15,0.25,0.75,65.0,Controls,4,46.0
43,Sart4,2.0,20,8,12,0.4,0.6,100.0,Controls,4,47.0
43,Sart4,3.0,20,14,6,0.7,0.3,93.0,Controls,4,48.0
43,Sart4,4.0,20,9,11,0.45,0.55,95.0,Controls,4,49.0
43,Sart4,5.0,30,15,15,0.5,0.5,77.0,Controls,4,50.0
43,Sart4,6.0,30,17,13,0.5666666666666667,0.43333333333333335,95.0,Controls,4,51.0
43,Sart4,7.0,40,20,20,0.5,0.5,90.0,Controls,4,52.0
43,Sart4,8.0,40,16,24,0.4,0.6,78.0,Controls,4,53.0
43,Sart4,9.0,30,17,13,0.5666666666666667,0.43333333333333335,66.0,Controls,4,54.0
43,Sart4,10.0,40,21,19,0.525,0.475,96.0,Controls,4,55.0
43,Sart4,11.0,30,3,27,0.1,0.9,92.0,Controls,4,56.0
43,Sart4,12.0,40,27,13,0.675,0.325,49.0,Controls,4,57.0
43,Sart4,13.0,20,17,3,0.85,0.15,38.0,Controls,4,58.0
43,Sart4,14.0,40,26,14,0.65,0.35,100.0,Controls,4,59.0
43,Sart4,15.0,30,16,14,0.5333333333333333,0.4666666666666667,100.0,Controls,4,60.0
5,Sart1,1.0,20,5,15,0.25,0.75,33.0,Controls,1,1.0
5,Sart1,2.0,20,10,10,0.5,0.5,14.0,Controls,1,2.0
5,Sart1,3.0,40,15,25,0.375,0.625,98.0,Controls,1,3.0
5,Sart1,4.0,30,17,13,0.5666666666666667,0.43333333333333335,8.0,Controls,1,4.0
5,Sart1,5.0,30,15,15,0.5,0.5,99.0,Controls,1,5.0
5,Sart1,6.0,30,5,25,0.16666666666666666,0.8333333333333334,8.0,Controls,1,6.0
5,Sart1,7.0,30,14,16,0.4666666666666667,0.5333333333333333,6.0,Controls,1,7.0
5,Sart1,8.0,20,4,16,0.2,0.8,13.0,Controls,1,8.0
5,Sart1,9.0,40,29,11,0.725,0.275,63.0,Controls,1,9.0
5,Sart1,10.0,40,26,14,0.65,0.35,2.0,Controls,1,10.0
5,Sart1,11.0,30,19,11,0.6333333333333333,0.36666666666666664,21.0,Controls,1,11.0
5,Sart1,12.0,40,13,27,0.325,0.675,4.0,Controls,1,12.0
5,Sart1,13.0,20,15,5,0.75,0.25,1.0,Controls,1,13.0
5,Sart1,14.0,20,5,15,0.25,0.75,6.0,Controls,1,14.0
5,Sart1,15.0,40,22,18,0.55,0.45,16.0,Controls,1,15.0
5,Sart2,1.0,40,13,27,0.325,0.675,9.0,Controls,2,16.0
5,Sart2,2.0,40,20,20,0.5,0.5,22.0,Controls,2,17.0
5,Sart2,3.0,20,10,10,0.5,0.5,1.0,Controls,2,18.0
5,Sart2,4.0,20,6,14,0.3,0.7,18.0,Controls,2,19.0
5,Sart2,5.0,20,16,4,0.8,0.2,1.0,Controls,2,20.0
5,Sart2,6.0,30,19,11,0.6333333333333333,0.36666666666666664,9.0,Controls,2,21.0
5,Sart2,7.0,30,14,16,0.4666666666666667,0.5333333333333333,3.0,Controls,2,22.0
5,Sart2,8.0,20,10,10,0.5,0.5,15.0,Controls,2,23.0
5,Sart2,9.0,40,23,17,0.575,0.425,8.0,Controls,2,24.0
5,Sart2,10.0,40,22,18,0.55,0.45,5.0,Controls,2,25.0
5,Sart2,11.0,20,12,8,0.6,0.4,77.0,Controls,2,26.0
5,Sart2,12.0,30,18,12,0.6,0.4,11.0,Controls,2,27.0
5,Sart2,13.0,40,23,17,0.575,0.425,6.0,Controls,2,28.0
5,Sart2,14.0,30,8,22,0.26666666666666666,0.7333333333333333,0.0,Controls,2,29.0
5,Sart2,15.0,30,13,17,0.43333333333333335,0.5666666666666667,0.0,Controls,2,30.0
5,Sart3,1.0,20,14,6,0.7,0.3,100.0,Controls,3,31.0
5,Sart3,2.0,40,7,33,0.175,0.825,38.0,Controls,3,32.0
5,Sart3,3.0,30,21,9,0.7,0.3,74.0,Controls,3,33.0
5,Sart3,4.0,40,26,14,0.65,0.35,65.0,Controls,3,34.0
5,Sart3,5.0,20,8,12,0.4,0.6,13.0,Controls,3,35.0
5,Sart3,6.0,40,27,13,0.675,0.325,8.0,Controls,3,36.0
5,Sart3,7.0,40,24,16,0.6,0.4,14.0,Controls,3,37.0
5,Sart3,8.0,20,8,12,0.4,0.6,1.0,Controls,3,38.0
5,Sart3,9.0,20,7,13,0.35,0.65,3.0,Controls,3,39.0
5,Sart3,10.0,30,17,13,0.5666666666666667,0.43333333333333335,4.0,Controls,3,40.0
5,Sart3,11.0,20,10,10,0.5,0.5,3.0,Controls,3,41.0
5,Sart3,12.0,30,15,15,0.5,0.5,4.0,Controls,3,42.0
5,Sart3,13.0,30,15,15,0.5,0.5,3.0,Controls,3,43.0
5,Sart3,14.0,40,15,25,0.375,0.625,2.0,Controls,3,44.0
5,Sart3,15.0,30,16,14,0.5333333333333333,0.4666666666666667,1.0,Controls,3,45.0
5,Sart4,1.0,30,12,18,0.4,0.6,2.0,Controls,4,46.0
5,Sart4,2.0,20,10,10,0.5,0.5,1.0,Controls,4,47.0
5,Sart4,3.0,20,10,10,0.5,0.5,1.0,Controls,4,48.0
5,Sart4,4.0,30,16,14,0.5333333333333333,0.4666666666666667,97.0,Controls,4,49.0
5,Sart4,5.0,40,18,22,0.45,0.55,1.0,Controls,4,50.0
5,Sart4,6.0,20,14,6,0.7,0.3,80.0,Controls,4,51.0
5,Sart4,7.0,30,12,18,0.4,0.6,91.0,Controls,4,52.0
5,Sart4,8.0,30,22,8,0.7333333333333333,0.26666666666666666,8.0,Controls,4,53.0
5,Sart4,9.0,40,21,19,0.525,0.475,2.0,Controls,4,54.0
5,Sart4,10.0,20,6,14,0.3,0.7,31.0,Controls,4,55.0
5,Sart4,11.0,20,11,9,0.55,0.45,70.0,Controls,4,56.0
5,Sart4,12.0,40,15,25,0.375,0.625,32.0,Controls,4,57.0
5,Sart4,13.0,30,27,3,0.9,0.1,31.0,Controls,4,58.0
5,Sart4,14.0,40,12,28,0.3,0.7,21.0,Controls,4,59.0
5,Sart4,15.0,40,23,17,0.575,0.425,71.0,Controls,4,60.0
6,Sart1,1.0,30,7,23,0.23333333333333334,0.7666666666666667,85.0,Controls,1,1.0
6,Sart1,2.0,20,10,10,0.5,0.5,87.0,Controls,1,2.0
6,Sart1,3.0,40,9,31,0.225,0.775,85.0,Controls,1,3.0
6,Sart1,4.0,20,10,10,0.5,0.5,43.0,Controls,1,4.0
6,Sart1,5.0,20,8,12,0.4,0.6,22.0,Controls,1,5.0
6,Sart1,6.0,40,10,30,0.25,0.75,33.0,Controls,1,6.0
6,Sart1,7.0,20,2,18,0.1,0.9,73.0,Controls,1,7.0
6,Sart1,8.0,40,24,16,0.6,0.4,13.0,Controls,1,8.0
6,Sart1,9.0,20,9,11,0.45,0.55,71.0,Controls,1,9.0
6,Sart1,10.0,30,15,15,0.5,0.5,12.0,Controls,1,10.0
6,Sart1,11.0,30,23,7,0.7666666666666667,0.23333333333333334,4.0,Controls,1,11.0
6,Sart1,12.0,40,13,27,0.325,0.675,1.0,Controls,1,12.0
6,Sart1,13.0,40,18,22,0.45,0.55,57.0,Controls,1,13.0
6,Sart1,14.0,30,21,9,0.7,0.3,1.0,Controls,1,14.0
6,Sart1,15.0,30,15,15,0.5,0.5,24.0,Controls,1,15.0
6,Sart2,1.0,40,10,30,0.25,0.75,60.0,Controls,2,16.0
6,Sart2,2.0,30,28,2,0.9333333333333333,0.06666666666666667,22.0,Controls,2,17.0
6,Sart2,3.0,40,37,3,0.925,0.075,29.0,Controls,2,18.0
6,Sart2,4.0,40,31,9,0.775,0.225,19.0,Controls,2,19.0
6,Sart2,5.0,40,18,22,0.45,0.55,1.0,Controls,2,20.0
6,Sart2,6.0,20,4,16,0.2,0.8,15.0,Controls,2,21.0
6,Sart2,7.0,20,3,17,0.15,0.85,62.0,Controls,2,22.0
6,Sart2,8.0,30,7,23,0.23333333333333334,0.7666666666666667,33.0,Controls,2,23.0
6,Sart2,9.0,30,13,17,0.43333333333333335,0.5666666666666667,0.0,Controls,2,24.0
6,Sart2,10.0,30,21,9,0.7,0.3,1.0,Controls,2,25.0
6,Sart2,11.0,20,6,14,0.3,0.7,13.0,Controls,2,26.0
6,Sart2,12.0,40,17,23,0.425,0.575,4.0,Controls,2,27.0
6,Sart2,13.0,30,21,9,0.7,0.3,2.0,Controls,2,28.0
6,Sart2,14.0,20,20,0,1.0,0.0,0.0,Controls,2,29.0
6,Sart2,15.0,20,8,12,0.4,0.6,49.0,Controls,2,30.0
6,Sart3,1.0,30,15,15,0.5,0.5,99.0,Controls,3,31.0
6,Sart3,2.0,30,10,20,0.3333333333333333,0.6666666666666666,94.0,Controls,3,32.0
6,Sart3,3.0,40,21,19,0.525,0.475,53.0,Controls,3,33.0
6,Sart3,4.0,20,2,18,0.1,0.9,74.0,Controls,3,34.0
6,Sart3,5.0,20,11,9,0.55,0.45,70.0,Controls,3,35.0
6,Sart3,6.0,20,2,18,0.1,0.9,64.0,Controls,3,36.0
6,Sart3,7.0,20,10,10,0.5,0.5,10.0,Controls,3,37.0
6,Sart3,8.0,40,19,21,0.475,0.525,42.0,Controls,3,38.0
6,Sart3,9.0,40,25,15,0.625,0.375,5.0,Controls,3,39.0
6,Sart3,10.0,30,19,11,0.6333333333333333,0.36666666666666664,1.0,Controls,3,40.0
6,Sart3,11.0,30,20,10,0.6666666666666666,0.3333333333333333,4.0,Controls,3,41.0
6,Sart3,12.0,40,29,11,0.725,0.275,0.0,Controls,3,42.0
6,Sart3,13.0,40,20,20,0.5,0.5,2.0,Controls,3,43.0
6,Sart3,14.0,20,6,14,0.3,0.7,0.0,Controls,3,44.0
6,Sart3,15.0,30,19,11,0.6333333333333333,0.36666666666666664,7.0,Controls,3,45.0
6,Sart4,1.0,20,14,6,0.7,0.3,98.0,Controls,4,46.0
6,Sart4,2.0,20,8,12,0.4,0.6,93.0,Controls,4,47.0
